time,type1_num,type10_num,type3_num,type4_num,type6_num
2023-04-13 14:26:00,109.0,2.0,1.0,3.0,1.0
2023-04-13 14:27:00,121.0,1.0,2.0,4.0,1.0
2023-04-13 14:28:00,113.0,1.0,1.0,3.0,1.0
2023-04-13 14:29:00,113.0,1.0,1.0,3.0,1.0
2023-04-13 14:30:00,105.0,1.0,1.0,2.0,5.0
2023-04-13 14:31:00,107.0,1.0,1.0,,6.0
2023-04-13 14:32:00,104.0,1.0,2.0,2.0,3.0
2023-04-13 14:33:00,114.0,1.0,1.0,2.0,3.0
2023-04-13 14:34:00,119.0,2.0,1.0,1.0,3.0
2023-04-13 14:35:00,117.0,,1.0,1.0,2.0
2023-04-13 14:36:00,111.0,,1.0,2.0,1.0
2023-04-13 14:37:00,128.0,,1.0,2.0,1.0
2023-04-13 14:38:00,112.0,,1.0,2.0,1.0
2023-04-13 14:39:00,107.0,,1.0,2.0,1.0
2023-04-13 14:40:00,113.0,,1.0,2.0,1.0
2023-04-13 14:41:00,119.0,,1.0,1.0,1.0
2023-04-13 14:42:00,117.0,,1.0,1.0,1.0
2023-04-13 14:43:00,126.0,1.0,1.0,3.0,3.0
2023-04-13 14:44:00,126.0,2.0,1.0,4.0,2.0
2023-04-13 14:45:00,128.0,5.0,1.0,3.0,2.0
2023-04-13 14:46:00,130.0,4.0,1.0,3.0,2.0
2023-04-13 14:47:00,128.0,3.0,1.0,2.0,2.0
2023-04-13 14:48:00,129.0,4.0,2.0,2.0,2.0
2023-04-13 14:49:00,118.0,2.0,2.0,2.0,2.0
2023-04-13 14:50:00,121.0,2.0,1.0,2.0,2.0
2023-04-13 14:51:00,124.0,2.0,1.0,3.0,3.0
2023-04-13 14:52:00,123.0,,1.0,3.0,1.0
2023-04-13 14:53:00,117.0,,1.0,1.0,1.0
2023-04-13 14:54:00,118.0,,1.0,2.0,3.0
2023-04-13 14:55:00,118.0,,1.0,2.0,3.0
2023-04-13 14:56:00,122.0,,,2.0,5.0
2023-04-13 14:57:00,121.0,,,4.0,5.0
2023-04-13 14:58:00,120.0,,1.0,1.0,4.0
2023-04-13 14:59:00,128.0,,1.0,2.0,5.0
2023-04-13 15:00:00,140.0,,1.0,2.0,4.0
2023-04-13 15:01:00,136.0,1.0,1.0,2.0,2.0
2023-04-13 15:02:00,124.0,3.0,1.0,2.0,4.0
2023-04-13 15:03:00,121.0,3.0,1.0,2.0,2.0
2023-04-13 15:04:00,127.0,3.0,1.0,2.0,2.0
2023-04-13 15:05:00,126.0,2.0,1.0,2.0,1.0
2023-04-13 15:06:00,114.0,1.0,1.0,,1.0
2023-04-13 15:07:00,109.0,1.0,1.0,,1.0
2023-04-13 15:08:00,97.0,1.0,3.0,,1.0
2023-04-13 15:09:00,104.0,1.0,1.0,2.0,1.0
2023-04-13 15:10:00,116.0,1.0,1.0,2.0,2.0
2023-04-13 15:11:00,121.0,1.0,1.0,1.0,2.0
2023-04-13 15:12:00,121.0,1.0,1.0,1.0,2.0
2023-04-13 15:13:00,118.0,2.0,1.0,1.0,3.0
2023-04-13 15:14:00,115.0,,1.0,1.0,2.0
2023-04-13 15:15:00,113.0,2.0,1.0,1.0,1.0
2023-04-13 15:16:00,115.0,1.0,1.0,1.0,1.0
2023-04-13 15:17:00,105.0,1.0,1.0,3.0,1.0
2023-04-13 15:18:00,107.0,1.0,1.0,3.0,1.0
2023-04-13 15:19:00,107.0,1.0,2.0,4.0,1.0
2023-04-13 15:20:00,101.0,2.0,2.0,2.0,2.0
2023-04-13 15:21:00,102.0,3.0,2.0,1.0,4.0
2023-04-13 15:22:00,105.0,2.0,3.0,1.0,3.0
2023-04-13 15:23:00,97.0,2.0,1.0,2.0,2.0
2023-04-13 15:24:00,100.0,2.0,2.0,5.0,1.0
2023-04-13 15:25:00,102.0,2.0,1.0,6.0,1.0
2023-04-13 15:26:00,105.0,2.0,1.0,6.0,1.0
2023-04-13 15:27:00,106.0,2.0,1.0,3.0,2.0
2023-04-13 15:28:00,120.0,3.0,1.0,6.0,3.0
2023-04-13 15:29:00,120.0,4.0,1.0,7.0,5.0
2023-04-13 15:30:00,116.0,4.0,,6.0,5.0
2023-04-13 15:31:00,111.0,2.0,2.0,5.0,6.0
2023-04-13 15:32:00,116.0,2.0,1.0,4.0,6.0
2023-04-13 15:33:00,119.0,3.0,2.0,4.0,4.0
2023-04-13 15:34:00,119.0,3.0,1.0,4.0,2.0
2023-04-13 15:35:00,111.0,3.0,2.0,4.0,2.0
2023-04-13 15:36:00,104.0,6.0,2.0,4.0,2.0
2023-04-13 15:37:00,106.0,2.0,3.0,5.0,2.0
2023-04-13 15:38:00,100.0,2.0,3.0,3.0,2.0
2023-04-13 15:39:00,109.0,2.0,3.0,3.0,2.0
2023-04-13 15:40:00,107.0,2.0,4.0,4.0,3.0
2023-04-13 15:41:00,108.0,3.0,2.0,3.0,3.0
2023-04-13 15:42:00,105.0,3.0,3.0,3.0,3.0
2023-04-13 15:43:00,100.0,2.0,1.0,3.0,1.0
2023-04-13 15:44:00,108.0,2.0,1.0,3.0,1.0
2023-04-13 15:45:00,114.0,2.0,2.0,4.0,1.0
2023-04-13 15:46:00,114.0,3.0,1.0,4.0,3.0
2023-04-13 15:47:00,117.0,3.0,1.0,4.0,3.0
2023-04-13 15:48:00,114.0,3.0,1.0,5.0,3.0
2023-04-13 15:49:00,112.0,3.0,2.0,3.0,4.0
2023-04-13 15:50:00,120.0,3.0,1.0,3.0,1.0
2023-04-13 15:51:00,105.0,2.0,1.0,1.0,1.0
2023-04-13 15:52:00,106.0,2.0,1.0,1.0,3.0
2023-04-13 15:53:00,99.0,2.0,3.0,1.0,3.0
2023-04-13 15:54:00,103.0,3.0,3.0,1.0,3.0
2023-04-13 15:55:00,106.0,2.0,3.0,1.0,2.0
2023-04-13 15:56:00,102.0,,3.0,1.0,1.0
2023-04-13 15:57:00,101.0,,3.0,1.0,1.0
2023-04-13 15:58:00,94.0,,4.0,1.0,1.0
2023-04-13 15:59:00,94.0,,1.0,1.0,1.0
